PC1,PC2
13.128375,-15.374493
-9.900299,0.84074455
12.111877,7.055469
-8.963123,2.1344113
-9.858966,0.9726618
1.9691471,-16.159325
12.3326845,1.1721479
-9.327861,1.7946899
-1.4044249,2.3092158
-9.975308,1.3456615
-10.279143,2.6880903
9.61355,3.7553399
14.977123,-12.818233
-10.311264,0.6871023
7.6830072,3.3467565
-0.22942337,-16.938974
7.421002,-7.8342776
-8.038137,-1.4072492
1.2932506,-20.055538
9.837689,-15.534892
-9.847865,-0.0794373
-9.454572,1.93623
4.373323,-2.3408868
-10.228937,1.0980797
-9.662361,1.968957
9.026499,-5.4991455
-10.360692,0.4266439
27.548866,9.863282
5.475698,2.2800708
-9.079974,1.3945309
10.894121,10.981733
8.909804,6.4394712
12.453404,10.260492
-9.839897,-0.99547905
-9.03646,2.4994347
-9.234922,2.2056596
-9.468634,0.88929504
2.6587203,3.2318285
-9.956467,0.03462481
-9.201713,2.2436206
0.41473588,2.493341
10.810012,-7.15103
-9.683256,1.2664948
13.69411,6.373772
-9.094034,1.4986157
-9.424961,1.9771786
-9.882366,1.6972994
-9.60284,1.6079043
9.137115,-9.632766
-8.987781,2.5015638
-9.572512,1.1301212
3.939859,2.7927756
-9.839982,-0.8253182
15.577315,4.074225
24.931213,5.3838544
12.767899,-15.411715
-8.192144,2.1083007
6.6696873,11.290184
-7.412963,2.1987922
-9.142185,1.5568488
2.8275461,-18.491041
-8.07881,-0.5825933
-8.559755,2.781554
2.845758,-19.154314
-9.655383,3.034361
-5.5414643,2.1646066
-8.470463,1.7902125
-8.353942,2.324951
14.486173,-14.330656
-10.104409,-0.5697136
-2.4409459,1.2780917
-9.436344,2.4222329
1.0110425,-18.71079
-10.376254,0.31550458
9.160856,6.1245008
12.959887,-6.0184984
-9.758164,2.425943
10.667861,11.290935
11.046699,9.290978
-8.615949,0.57703865
16.377794,-6.7030334
-9.45741,-0.4078803
29.122074,10.667064
-9.583485,0.74456364
13.529084,6.191239
3.6393814,1.3437227
-9.168239,1.5118508
-9.635626,1.6631459
-10.203183,0.47945046
2.4119284,-19.710094
3.0098255,-18.972729
11.368472,-15.641893
0.7916175,-1.8919162
1.9884557,-20.89257
-9.566952,0.43187878
-1.0554235,3.108829
-7.8536024,2.4088397
9.590384,11.113577
9.991269,-10.537407
-7.7972713,1.8395178
-8.297839,2.0337698
12.696882,-17.856691
12.683585,8.904777
-1.6442924,-5.020429
4.8350925,-23.478127
-9.993107,2.6069856
-9.006359,2.1202323
-9.932318,-0.15973476
-0.5666564,1.7974232
11.588669,8.764804
9.138874,-14.843016
-8.92268,1.6147295
-8.531404,2.1708994
3.5981376,-20.70852
-9.185027,2.072341
-9.237042,2.8520029
2.1419282,-13.672861
9.935822,9.42498
-1.2241029,2.1362388
-9.732152,1.7164252
0.39237553,-0.17687804
-9.214254,-1.0357261
7.1144247,-17.03644
-8.054761,2.650281
-9.1941395,2.4490254
26.404093,9.36423
-10.1526785,1.8267707
12.383855,-11.838958
11.696373,8.112406
6.24491,-15.668415
13.862935,8.506791
15.891867,7.7120266
12.427038,9.708955
-8.170797,2.1911044
22.58877,7.4200134
15.84498,7.229415
10.4324045,8.174197
-8.717775,0.8481049
-9.093116,1.6453439
-10.574495,0.4575937
1.5530094,-18.279581
-9.771832,1.9738103
13.002155,-10.945555
12.922428,-9.885588
6.7907987,-2.783247
14.308238,7.5268064
-8.499471,2.8441217
11.537691,10.866816
3.1343746,-10.981603
0.630865,-17.418217
12.391457,11.809199
19.889332,-4.649853
24.076834,10.254759
-10.055904,2.3435395
10.828647,5.452537
-7.401917,2.285023
-8.975079,1.9028281
-10.078259,1.7591189
-6.7743893,-4.9722123
-9.383235,2.0067532
14.698188,7.2163334
-8.513797,1.3639221
-2.0054271,1.9673275
16.567251,8.582548
-9.737486,2.1524677
9.669654,4.625467
-9.83659,1.3744943
-9.509952,0.68654567
20.352375,8.365456
16.061724,9.194173
-10.326025,1.9719838
-9.018811,1.2884102
27.282063,12.205048
24.228706,8.680786
-9.628259,0.9641969
-10.027442,2.2192717
-8.194742,2.368837
-9.39979,2.515711
-8.667044,-2.1516309
-9.041403,1.8996785
2.8805,3.594738
20.697277,-2.4994953
-9.400772,2.0771422
-10.1602745,0.021145154
-9.076541,2.3882403
-10.145621,3.0220168
-9.06777,3.035043
11.441223,11.24945
-9.521853,2.2224092
-9.230701,2.0860965
-9.748308,2.9504466
-10.744885,1.9598929
1.1540297,2.4029984
-9.197995,-0.38351905
0.11829854,-17.673569
-0.30869484,2.881453
22.909456,1.2212605
10.392927,-15.932386
-9.835353,1.2077308
-9.475442,1.3907064
9.634386,9.830696
-1.5456121,2.7156746
19.80868,-0.9961533
14.804517,10.766367
-9.919631,1.2910886
-10.723291,0.7125463
6.556001,-3.8078856
-9.598349,1.50841
1.3599417,1.7221771
-10.249383,2.085388
-7.741568,-1.5948545
-9.128658,1.5489209
-10.793064,1.2441784
-9.269081,1.5067366
-10.065173,1.5181516
-9.317082,1.0924186
-7.6315055,-0.20676996
23.025991,10.9834175
-2.7324612,1.5423254
11.22713,9.031344
-1.4589727,2.3982184
-10.62607,1.1432613
-8.75148,2.5094326
22.313686,8.705197
9.8767605,10.496282
-10.237367,1.8440448
-10.323222,1.9167104
-9.598319,2.1631038
1.287999,-17.45595
8.180485,8.66744
-7.5148044,2.0753953
14.742503,-12.999014
7.616036,-25.498278
12.350059,6.07395
4.103851,-25.319124
-7.838341,2.1138856
-10.542333,1.3627414
-8.347114,2.0240967
4.0805063,2.4730284
-8.953582,2.0727856
-9.030499,0.98635495
-0.5838844,-13.67842
-8.418252,1.2003663
-10.026846,1.3759248
10.021405,10.362866
-4.221351,1.7365181
-9.436086,1.2524896
-9.000837,2.2624345
6.3238955,-0.15366669
11.405658,-9.994044
11.847591,10.835375
-10.423918,1.4226825
-10.207279,0.89931726
-0.712442,-14.35532
11.2150135,-19.296104
-9.934812,1.4318295
22.758896,5.9252005
-10.362763,-0.16590017
-8.795817,1.5647442
-8.911625,1.9677749
-9.513309,2.2160213
10.923453,8.847457
9.49221,-5.539727
-10.041794,2.102046
-9.899531,1.7970426
14.347814,10.344024
-9.393273,1.0494595
19.224174,-55.92094
-8.01639,2.5950422
-10.234255,0.99714524
-8.195351,1.6273125
-9.592323,1.4709262
1.5702786,-19.545135
18.789211,8.34073
16.743061,9.280697
-10.225096,-0.5531364
3.227313,2.6709478
-3.2458107,-10.393651
21.801537,7.354163
-9.797003,1.5991168
14.597628,9.065363
-9.238221,2.9929924
-9.278962,2.1315289
-9.718732,2.2783918
3.7633967,-21.358143
23.930998,10.277335
9.076273,6.3275237
24.879898,10.927115
-9.679747,-0.39386827
1.4153072,-3.9794385
9.119046,-12.416664
5.484377,2.1871061
13.67101,9.509521
8.193977,-8.083139
3.1390622,-6.2666817
15.85598,8.823664
-9.0817175,2.0662138
9.203478,9.716253
-9.372398,1.8406621
-0.32425323,2.6333323
11.036974,11.497932
2.223556,-0.49209094
0.3590228,-19.327913
-10.345529,1.487925
-9.411439,1.1924903
-10.104647,-0.42388082
14.335976,4.620945
-9.364298,1.5505689
-8.860477,2.419553
-8.381125,2.3054981
11.828362,-4.5115323
-9.401903,0.5924537
20.292454,6.3939247
-10.001808,1.2995023
-9.084575,2.7407196
-9.703125,-0.41236362
-9.049473,2.1578686
13.664538,11.5910015
24.637083,8.586042
-9.972961,1.367736
-9.933769,1.0597756
3.1234572,1.9695973
-6.9331713,-1.0940671
-8.921211,-0.97243875
-10.076938,2.7166026
-9.97264,0.57613325
12.33145,-8.01021
-8.984956,1.3072333
10.9777,10.0432005
-8.438564,1.878778
16.364643,-13.471046
-9.592826,0.044822987
1.1809264,2.7688322
23.374775,-8.212604
-9.231795,2.388766
-9.4120455,1.0900718
15.981913,9.398993
-8.341002,2.5526674
-8.897793,1.803569
11.436657,-4.914973
4.1105795,2.1649766
5.7759585,-19.03501
1.6027551,-19.847158
-10.634251,1.563697
-9.301916,3.0280182
9.740016,9.077796
-9.627966,1.6267978
4.145815,2.7910423
-1.4976491,1.5962613
4.760654,-21.901262
-9.505577,1.6658521
10.554951,7.3214087
-7.6251483,0.022387598
-9.037623,2.4457614
-9.057439,2.5608876
8.922964,-5.6937456
7.8720202,-6.462126
1.6145947,2.9374878
-10.371079,-0.08069124
20.558119,4.9895043
10.55697,11.264245
-8.968415,0.3868184
-8.737821,1.4207643
-9.073235,0.31355447
14.732962,-14.459663
-7.7136245,1.9301968
-9.574088,2.41131
23.25701,9.722362
26.223059,11.517305
-1.0430402,1.7275114
-9.384158,2.0624855
-9.549031,2.1758835
12.436763,12.912832
14.54934,-14.375812
-1.1226518,-13.784927
-9.436725,1.3453015
11.975281,-8.458253
15.42751,-15.382445
11.9224415,-15.356424
11.040012,-15.202686
-9.798206,-0.89880085
-8.641739,2.2281907
-9.369798,1.6929258
20.873648,8.851441
-9.382129,0.6707741
8.47222,-6.379402
23.817999,8.428158
-8.726862,2.5718505
-9.608092,1.9196725
-9.3533125,2.4553225
10.794317,8.636532
27.528555,9.330724
-8.394004,0.45417544
10.501488,10.243333
-10.00887,1.2569461
1.8748862,1.1850075
-10.01103,1.2342219
7.270795,1.2447762
8.569024,-2.4587104
15.8549385,2.2594256
9.75755,10.088684
-9.629237,1.0530844
28.215166,11.521482
-8.607631,2.430154
-9.568806,2.1068985
-8.57071,1.6474322
10.034739,10.858427
3.2840664,-23.108269
-9.765523,1.0495037
-9.365457,2.0885863
9.457413,8.29124
5.2124224,0.80046755
10.676288,10.045645
-9.375214,2.4588044
19.870266,9.489658
-8.545338,3.0913749
-9.433622,0.60763586
-8.227399,1.6096252
-8.900338,1.7907032
-8.198704,-0.44631994
11.036301,11.122433
15.534728,-11.579754
1.5022187,3.0279756
11.296898,-10.047398
-7.5540733,1.9078776
5.323626,-22.580008
5.6188936,-2.7098265
12.634669,6.723036
-9.566461,1.5377599
20.566364,9.94508
-8.173031,2.5592234
6.093241,1.8408206
-8.67602,0.84033734
-9.599759,1.3664547
22.972643,8.253213
27.446484,9.431957
9.533128,8.517162
-9.656787,0.7102079
10.845905,9.060802
21.9957,-12.183319
2.3946517,-17.112297
15.413199,9.754828
10.4584875,-4.4055133
-9.234556,1.3153143
-8.12043,2.3173268
-9.386575,1.7008792
-9.573,1.4885304
11.570549,-9.597792
-1.9051017,-13.162292
-10.32089,2.300441
7.494512,5.888133
-10.120873,1.3225557
-8.962833,1.8977262
3.2408197,-1.1451695
-9.484483,1.4642378
10.695785,-1.8674785
23.723333,6.2023096
-10.935129,0.75448966
9.52731,10.67886
24.932236,7.4719787
3.9874697,2.2471166
7.617358,10.231606
-9.43812,0.10267842
-10.02344,-0.13322331
0.15194443,-15.03867
-9.787057,0.21325192
26.053982,11.328968
13.861051,-13.924496
-9.472209,0.35661325
12.848409,-11.68813
-1.0597541,3.4883776
10.155777,9.175905
2.4550903,1.6313616
-9.333677,2.1118722
2.4732964,3.1678073
-9.576121,2.268566
7.849622,9.833106
-10.382729,1.7289135
-8.148564,2.004502
11.502184,8.060762
-9.298422,1.172804
1.9369664,3.1726894
-10.1446085,-0.29815474
-9.48891,2.5622053
-9.981354,1.918435
-8.936281,1.9603914
-9.95352,0.96787554
-9.555911,0.6609889
-9.564758,2.1549044
-7.384157,1.8305658
9.939348,9.844047
11.2076435,9.642146
-9.0560255,-0.37163997
-9.689661,-0.69576794
-9.558226,1.7425944
-8.907839,0.34362668
-9.439612,1.2864662
-8.87214,-1.2889874
-9.080873,0.62252814
-8.918818,1.6410354
-10.334601,2.9681132
6.4669166,-13.937745
9.952494,-15.96677
-8.939592,2.7498267
-8.598334,-2.5676768
25.931503,8.589424
6.5560474,-11.269307
-9.312832,-0.294573
-9.861372,1.7000057
-9.336659,2.2705052
-9.75471,1.5840011
-9.994696,1.2972021
-9.260533,1.7019637
15.360469,6.9527907
0.8805444,-8.237282
-8.573866,0.6135856
-8.529916,2.1986973
8.335948,3.884315
11.380447,9.651336
8.592581,5.653013
12.805508,10.99835
-1.4420736,-14.609795
23.537165,9.2235155
11.452933,11.951506
-8.898934,-0.15588064
-9.967269,2.252375
-9.100338,2.4750586
-10.442779,0.7133272
15.357679,1.1695122
-10.239769,-1.4762074
-8.61373,2.1612277
-10.148845,2.1089246
-9.090062,2.3374062
-9.560214,1.7605718
-8.453242,1.3124073
11.582405,-7.33102
6.161011,-0.10121357
15.677149,-8.735321
-8.260247,1.5513653
20.780329,9.9629135
-7.7890787,2.4908738
-9.689529,0.95856416
19.925772,8.738969
10.054145,-15.618475
-2.0387468,2.1560173
3.1159918,-19.515213
17.867636,-12.795428
24.275482,8.340545
10.863185,-8.48907
11.159538,11.071225
12.250461,-18.592783
-9.438146,2.0241218
3.829155,0.76215696
-10.870444,-0.2591889
-9.986335,-0.1657109
10.516779,11.508936
-10.062474,0.37163305
-9.425808,1.5587324
14.767771,-3.9799933
13.520569,7.048798
-9.565367,1.3150287
-8.685641,1.1013486
22.131361,10.187468
-8.7543,2.3123968
-9.573191,2.0535815
-7.9177732,1.592895
-8.280018,-0.6010985
-9.954722,1.0311035
1.2369087,-17.481985
12.730481,-8.637013
11.33166,-15.777643
-9.311159,-0.60730505
-9.845745,3.0186477
0.9874352,-5.255146
23.246063,4.7957044
-8.461928,1.4882398
1.0700294,-12.701912
-8.078224,1.1821891
-9.645154,1.5777123
-9.62187,1.2621075
-9.340083,2.4281878
-3.063836,1.7102759
-9.800498,1.4821128
-8.426124,1.2579631
-9.693312,2.3821547
2.0544834,-7.8045974
-9.031574,-0.22351195
8.5357275,-16.580082
10.8372345,-18.722412
6.241856,-4.166038
2.273355,-17.35156
12.235193,6.686267
-9.718697,1.6153727
-9.944239,0.13294356
-2.6438978,2.6240244
8.202647,8.436299
4.1271243,8.438562
4.3506536,2.8460689
-8.263231,2.3074439
-10.164742,1.6112826
-10.065992,-0.4398754
1.79612,-18.200583
2.3587286,0.36279064
-8.683833,1.1373485
25.341114,10.070436
-10.324215,1.1141316
-9.148862,1.9959731
-9.952369,0.5575422
10.171947,-2.451597
-9.296307,2.1457868
10.282231,9.321609
-10.03076,1.6558044
-9.097166,2.215574
9.353851,-10.556902
22.996761,11.775185
-10.000838,3.2852528
-8.806534,1.2227094
25.42588,8.241513
11.025239,10.346235
-9.555456,1.5215755
23.318089,-62.353455
-7.5086904,2.1116104
-10.021712,0.46863228
7.052619,8.429131
13.148376,-11.042834
8.214836,-2.1892583
20.833656,6.6302667
14.4621725,-10.177245
-8.894559,1.9089744
-9.548014,-1.2953203
7.5736794,-6.9967794
8.787027,-9.731543
-9.952329,0.14468858
2.8835392,-20.926498
3.4440198,7.953636
-8.12503,1.4492313
0.5768772,2.14048
-9.401937,2.6618996
8.060942,-16.646795
13.490739,-9.45268
-3.4627268,1.8468481
-9.88459,2.0286734
-10.433786,1.2198819
-10.054383,2.6973403
-8.796462,2.1970975
-10.465007,1.316185
10.433836,10.352499
-9.339776,0.9571728
-10.198661,0.34497243
-9.16038,2.3860378
13.304293,10.728629
-6.3858814,1.5012794
8.793614,9.455211
-9.233429,1.6877849
9.450458,9.098826
13.695602,9.926131
-9.205039,0.70872396
-8.828512,2.4886456
-8.439728,1.7700108
-8.977768,-1.3002646
25.313128,9.903414
-8.835551,2.2323327
-8.921866,1.6494501
11.404572,-4.6638603
-9.611603,0.92309296
-7.8429017,2.1927986
8.192536,-2.796231
17.634502,6.906225
8.506358,9.233596
6.9819093,-11.066197
-8.998745,1.0821974
-9.823204,1.4550374
-9.115499,1.0308553
4.105199,-22.944975
-9.536848,1.8963941
-7.293931,-0.967844
-8.695196,2.0303407
11.186177,8.923721
-9.893127,1.7676085
6.4277773,-16.83672
-7.8740535,1.8316388
14.802747,8.423609
-10.145403,-1.0903018
-9.563026,3.0177631
14.0344515,9.769999
18.743748,-52.244106
13.089473,-16.975576
-8.185355,-4.18616
25.030678,12.001668
3.7798219,2.879446
-9.807853,1.3699051
-9.848581,0.7511809
3.5204759,-2.3994687
-9.865862,1.4209626
0.97649586,5.671437
13.519772,-8.04447
-9.788676,2.94934
16.99422,5.2968674
-8.930752,2.0602293
24.069733,9.797767
-11.092546,0.22316182
-9.453239,1.056773
8.713405,10.975227
14.795996,6.339253
7.5401664,-5.7054157
-0.31714496,2.5779784
-9.226894,1.7451249
