"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.07773662467421e-90,2.48753746078124,0.54,0.121,4.62088625327544e-86,"3","Atp1b1"
3.84626684036929e-154,2.48275036725355,0.913,0.256,8.5540974529813e-150,"3","Lrrc17"
1.06335048261901e-67,2.48122109266621,0.52,0.143,2.36489147334468e-63,"3","Adm"
1.42946509242808e-37,2.43607199543226,0.258,0.06,3.17913036556006e-33,"3","Lgi3"
4.32746183828048e-54,2.4319055937438,0.265,0.045,9.62427512833579e-50,"3","Serpina3c"
0,6.34730456110801,0.491,0.009,0,"4","Bmp3"
2.43753494631544e-209,6.19973114973049,0.303,0.007,5.42107772060553e-205,"4","Akr1c18"
1.97626258336499e-323,5.95990305479148,0.599,0.029,4.39520798540373e-319,"4","Smpd3"
0,5.81876504635171,0.728,0.032,0,"4","Aldh1a3"
1.84932668244014e-204,5.4255418982358,0.268,0.004,4.11290254174687e-200,"4","Tmem28"
1.56900989257297e-186,5.14756389109247,0.307,0.01,3.48947800108228e-182,"4","Ntrk3"
0,5.09317173265834,0.864,0.042,0,"4","Car8"
2.73181894233941e-276,4.91919316705154,0.714,0.067,6.07556532776285e-272,"4","Sema3e"
1.89668203767713e-151,4.81445789437327,0.321,0.019,4.21822085179394e-147,"4","9630002D21Rik"
0,4.806554440299,0.962,0.08,0,"4","Efhd1"
3.35475494659171e-307,6.96045311410794,0.416,0.007,7.46097500121995e-303,"5","Uox"
3.33927730148167e-184,6.72113853483711,0.267,0.006,7.42655271849524e-180,"5","Cryaa"
2.22042819810476e-190,6.05460833576751,0.302,0.008,4.93823231258499e-186,"5","Stra6"
7.1748810237513e-174,5.67605564170292,0.321,0.013,1.59569353968229e-169,"5","Tnn"
2.99421760752365e-302,5.60021554730009,0.748,0.061,6.6591399591326e-298,"5","Crabp2"
2.16432140285782e-90,5.56078929184806,0.309,0.034,4.8134507999558e-86,"5","Serpinb2"
9.01736840807955e-221,5.290952212884,0.389,0.014,2.00546273395689e-216,"5","Gjb5"
9.53190909921338e-264,4.60941474280921,0.733,0.07,2.11989658366505e-259,"5","Barx2"
2.61180250911231e-254,4.50683361706618,0.676,0.058,5.80864878026578e-250,"5","F2rl1"
4.98233372233513e-240,4.38953615550152,0.718,0.074,1.10807101984733e-235,"5","Lrrc15"
7.1436217886676e-217,5.10235848743692,0.642,0.066,1.58874148579967e-212,"6","Chil3"
6.0131093526585e-105,4.6332353566779,0.262,0.018,1.33731552003125e-100,"6","Arhgef37"
4.78507346055422e-197,4.61407459603227,0.688,0.091,1.06420033762726e-192,"6","Ly6c2"
1.45619939723664e-277,4.42863654942181,0.777,0.076,3.23858745945428e-273,"6","Ms4a4c"
1.3295396364987e-228,4.07151442135112,0.823,0.12,2.95689615157311e-224,"6","F13a1"
3.40447659635493e-107,4.05204658423251,0.319,0.029,7.57155595029336e-103,"6","Cd177"
2.55126538140183e-95,3.92297941927844,0.338,0.039,5.67401420823767e-91,"6","Ms4a4a"
4.92829028832357e-89,3.83758701861975,0.281,0.027,1.09605176012316e-84,"6","Gm9733"
2.46112468420948e-147,3.76192314902194,0.596,0.089,5.47354129768188e-143,"6","Fcgr1"
4.56377318264703e-99,3.68941052325181,0.535,0.107,1.0149831558207e-94,"6","Ifi209"
8.00250009433406e-194,7.21713694376362,0.263,0.004,1.7797560209799e-189,"7","Col4a3"
0,6.17250333030218,0.619,0.022,0,"7","Inmt"
9.07585196181748e-110,5.4256275588429,0.373,0.04,2.01846947630821e-105,"7","Col4a4"
1.6835619337761e-115,5.21452400301378,0.326,0.026,3.74424174071805e-111,"7","Frmpd4"
5.73076977068262e-195,4.76038434893537,0.555,0.047,1.27452319699981e-190,"7","Trhde"
3.0318011862849e-88,4.56869880979479,0.297,0.03,6.74272583829762e-84,"7","Astn2"
7.90335457362829e-238,4.56769024090871,0.661,0.056,1.75770605717493e-233,"7","Lsamp"
1.77871990079124e-205,4.54095743258501,0.979,0.247,3.95587305935971e-201,"7","Abca8a"
5.80221667737783e-199,4.52991077944223,0.881,0.17,1.29041298904883e-194,"7","Abca8b"
1.0932069107097e-162,4.50224671710158,0.581,0.069,2.43129216941837e-158,"7","Bmp5"
5.08714380842953e-195,5.18641859966188,0.511,0.039,1.13138078299473e-190,"8","Gm20406"
2.41917429408141e-90,5.12299614463882,0.357,0.046,5.38024363003706e-86,"8","Gm20528"
1.05824302757213e-167,4.9635035169003,0.702,0.114,2.35353249332043e-163,"8","Osgin1"
1.396246321375e-132,4.89644736134313,0.434,0.044,3.105251818738e-128,"8","E230032D23Rik"
1.43480519215026e-217,4.89450159284639,0.762,0.095,3.19100674734219e-213,"8","Hcar2"
7.45168212172127e-262,4.84094418814951,0.915,0.126,1.65725410387081e-257,"8","Il1f9"
6.87109461122283e-120,4.78979645242082,0.468,0.06,1.52813144153596e-115,"8","Gm43661"
7.86947532320934e-138,4.74917513429074,0.477,0.054,1.75017131188176e-133,"8","Gm31814"
5.2915584019517e-174,4.63342726999928,0.83,0.169,1.17684258859406e-169,"8","Ccl3"
2.27784594485066e-105,4.56726823620031,0.374,0.041,5.06592938134786e-101,"8","Mreg"
0,5.96167049315516,0.945,0.079,0,"9","Retnlg"
1.81223430869978e-120,5.66096169944843,0.254,0.011,4.03040910254832e-116,"9","Scrg1"
5.56199341462242e-319,5.54425280516676,0.806,0.054,1.23698733541203e-314,"9","Wfdc21"
3.46875394730204e-183,5.20770530669879,0.423,0.022,7.71450877879974e-179,"9","Nlrp12"
0,5.10693670184918,0.93,0.072,0,"9","Cxcr2"
1.46846408429191e-228,5.02841620022225,0.751,0.074,3.26586412346521e-224,"9","Rdh12"
1.19443763150227e-158,4.85621141707645,1,0.356,2.65642929246104e-154,"9","S100a9"
