PC1,PC2
14.538452,6.5687094
15.481587,5.189606
7.807538,1.2895381
9.64919,1.2897849
-13.487388,1.82165
15.310223,4.8983984
12.707711,5.608657
7.5336113,2.5582998
-10.539346,-0.8404141
17.037142,6.016925
16.387634,6.4670534
8.914778,2.1312087
-9.211176,1.6930586
-9.842726,2.1981127
13.496746,4.2277703
14.634326,-6.4156427
14.5627365,6.105983
-16.80729,0.7065666
15.478154,5.3669124
-13.363063,1.5843436
15.889067,6.0118017
-14.71116,1.1967522
-16.254887,1.5778898
15.018954,6.125738
15.29182,5.3837857
12.559196,2.9828057
5.638447,-2.7559586
-12.626054,1.1491823
15.684875,4.637423
16.31374,7.2019577
-13.90114,-0.32855517
11.007375,4.0298285
13.397427,-20.42888
-12.252603,0.9602344
-14.212077,0.5485358
13.87848,6.7784557
6.106966,-39.37297
-16.811045,1.232048
13.298479,5.1627994
-10.258512,1.6855707
16.514915,6.9140944
6.0598464,5.3877854
9.877966,2.0794687
4.7687564,3.7600317
9.691988,6.040333
-16.905918,1.1581391
14.819947,6.867921
13.326513,6.205378
-17.561867,0.6868192
-14.001597,1.6711141
-13.119779,1.12267
-13.381647,1.5732031
-10.934979,1.1502011
-14.369627,-0.09978092
-4.8731837,-2.4670026
-13.810687,1.8276262
12.378713,6.734998
13.4870825,-17.847527
-14.178823,1.6233268
-12.331723,0.92300975
-14.184822,1.1911535
9.635132,2.8219876
-13.581846,0.8959203
9.736905,-5.827611
10.443048,4.3860435
-12.143358,2.3333533
-13.306848,1.0483241
11.117697,-12.148477
-13.25657,-2.2952418
17.900908,-12.705772
-8.319545,2.401273
17.531727,7.021508
14.86994,6.0487914
14.726066,2.7254677
-17.393507,0.5711641
-15.220925,-0.07726393
-14.676008,1.0182792
-13.127196,1.9211382
-10.939178,1.6946677
-18.134056,1.0812372
12.810951,2.7587438
16.67997,4.48993
13.389659,2.8677516
-12.4527025,0.97343636
16.738588,6.331497
14.20128,6.00703
-12.724377,1.5997905
-4.8841376,-3.0828676
-17.418427,0.59247863
14.136859,6.4226584
-13.9365835,1.8980843
11.58042,6.069988
-12.940614,1.0747449
15.774998,6.539705
16.284939,5.2496605
14.371113,7.099794
-16.718073,1.4139318
-13.046325,1.2511783
-13.303162,1.4400084
-13.509393,1.4132165
17.053417,6.9460835
8.185151,-32.985107
13.069302,6.0614753
-12.086098,1.2006706
-14.926848,1.5884868
16.433064,7.5818167
-13.2422905,1.4943205
8.893318,4.88099
13.49636,5.2578883
14.431587,5.980731
11.576714,6.424456
-15.978214,1.8276842
19.229267,6.2408733
10.837357,6.66444
-13.31107,1.620566
11.849535,6.75192
-16.424065,2.2016892
-10.948846,1.7017136
-18.280167,-0.742998
-12.907669,1.3740879
-14.659091,2.0284033
-9.016037,1.0290293
-11.112546,1.5439601
-13.201787,1.9891261
-14.469769,1.5584407
9.096714,5.3771152
-12.823476,1.0920229
7.252207,-38.02198
8.455711,5.9480596
-15.626437,1.9964075
-14.902848,1.6249051
8.1567,-42.09948
-11.541049,0.7043901
8.506054,5.119357
14.776132,7.3436637
16.055925,5.7121134
-14.902809,1.1848738
18.131786,8.0442295
-12.620055,1.4555228
-16.230824,-1.153438
8.895748,5.1369286
9.84133,-18.211046
16.918568,5.3000946
15.994601,4.9144645
3.5604758,3.9368753
9.388007,-39.04612
-11.310171,1.4870533
-12.036952,1.4941492
-12.189289,1.2973677
13.090632,0.6476682
7.454624,4.1591854
-6.222715,-3.1938403
-13.957699,0.8626571
17.98083,4.2755938
7.901451,-31.023855
7.6189494,2.3051474
9.612904,4.582764
5.656111,-3.5260968
19.78506,6.7992573
10.608175,6.983347
-1.3288296,1.5618331
-17.404564,0.76353514
12.8097515,-14.346853
-12.198895,1.6014196
-16.743765,1.3792242
13.488574,5.582468
13.295057,6.850433
-13.475164,1.3186657
15.1347,6.467412
-11.58554,2.3038876
16.933764,5.860736
-12.869923,0.68640774
-12.705803,1.3630962
16.283276,6.8415484
-15.634207,1.0291512
-10.620095,1.2705843
9.427309,-47.211205
-13.679754,1.6568502
8.947553,-33.784714
14.523472,6.0451884
20.083529,7.768868
13.166955,6.6346765
14.991899,5.2827315
-15.321028,1.9180028
-17.148457,2.4704106
14.662142,6.0750265
11.997008,4.2488856
-14.727347,-1.1017272
17.559383,6.619708
-12.150754,1.1669977
-15.955701,0.88735324
9.8334255,6.4041214
-12.398008,1.5378984
15.097716,5.415724
9.890846,-34.862774
-15.271599,1.1671652
-12.354152,2.004033
-13.709532,1.8010833
-16.683765,0.7311778
15.012217,6.7680883
14.226342,6.5187373
15.276077,6.5870023
-16.158373,1.2937163
16.654087,4.7861795
-16.292917,1.2712908
-13.771376,1.7035285
15.380044,7.5905404
-14.103168,1.2187649
-15.305008,0.7766205
-14.006816,1.0343597
11.758361,-16.17075
-13.798502,1.5359414
8.529807,-42.22072
11.226908,6.410503
-14.160433,1.0125678
-12.168,1.8724871
14.779006,5.928984
-14.468787,2.1483426
9.294645,-1.3645906
-13.13152,0.9877892
14.519777,2.6133134
16.189936,6.2661004
-13.761968,1.6426352
-11.668068,1.0066524
-12.776675,0.7447638
16.111698,7.1722927
14.580885,5.507572
16.491415,7.199188
-16.348776,0.66881925
18.28866,6.5856814
11.432214,2.5503483
-12.888741,0.46040976
-16.186852,1.0030695
16.20332,4.4447017
14.133869,4.311211
-10.137935,2.0693815
13.847336,5.4948735
-17.804182,0.45353794
13.870599,1.5466528
11.005923,-0.33304262
14.954011,-12.415187
15.942757,6.214558
-16.181547,0.60565305
9.931217,-15.137911
-13.266605,0.6812649
-12.604027,2.6180856
8.69838,-32.89849
-5.5497375,-3.6375544
12.923393,1.0039307
13.204222,3.6297922
9.037139,6.074281
-7.3913274,2.9033337
13.448714,-12.716562
11.254243,5.464155
-11.280286,0.9288502
-13.559625,1.7267727
-12.43141,1.1326029
18.502478,6.912466
-12.423258,1.2335603
-17.514288,1.1525795
13.0018425,1.1122961
-17.373165,1.4114671
-15.468754,2.0035646
-13.257727,0.53029644
14.942063,6.353597
16.022633,6.7688975
-12.011874,0.25141537
17.734753,-11.255172
12.338392,1.6901615
13.901155,6.172208
9.268996,3.1983466
-18.287346,0.8941194
-12.881841,1.459307
-13.661313,1.1441239
11.929574,-3.276281
-11.359878,1.3268921
8.824389,4.288533
12.539475,-21.124582
12.119209,2.8454964
-13.403158,1.6737497
-12.874868,1.0699503
-13.949383,1.416917
12.345133,5.1546907
-13.309659,1.8813424
16.91754,4.3541107
-13.986032,0.97656375
-13.013847,1.651642
-17.742079,1.1276926
7.596441,5.2389235
-10.591238,1.9863993
-13.562745,1.6197741
14.64433,4.9996476
-12.39468,0.14781967
18.962471,7.464151
-14.0573015,1.9889537
-15.828191,0.06875064
2.9763665,-27.003086
14.620266,2.767845
-11.028108,1.0692993
15.748074,7.1493607
8.2382765,-44.576725
11.883457,-8.068355
16.167875,5.4492917
8.500975,3.7073684
15.129113,5.5803924
-13.599341,1.4430398
13.009832,-19.069996
17.0178,7.03654
13.283408,2.349287
-14.1622505,1.3605179
-14.065004,0.9770905
15.494009,5.806801
-14.67478,1.8175514
-12.567602,0.60187423
-16.369259,-0.058311157
12.71965,2.4112685
11.416216,-7.2838397
9.097438,6.3043227
13.00864,-9.264953
-11.298899,1.4419736
8.9317045,-42.727238
-12.223568,0.859028
12.970117,6.1414137
-15.755478,-0.75470024
-11.850076,1.7198637
-12.381358,1.0399972
-12.035409,1.4490105
14.95206,7.685161
-12.683439,1.1958737
15.337563,6.274842
15.981314,6.6423597
-7.23912,2.6108553
-9.881016,2.284042
3.5450194,4.080575
17.477064,7.634231
-7.2092857,2.3852038
-16.067678,1.0533291
-12.713447,1.6398759
-16.555252,-0.2659737
11.835414,6.786603
-14.21227,1.0763661
10.773338,5.5081487
8.588916,4.7652373
-12.893098,-1.4667726
-14.625848,1.0669878
-13.016219,1.5667704
-13.250798,0.6116415
0.103877954,3.9013267
12.812359,4.7448177
-13.79983,1.4516239
-14.673709,1.5208625
10.341378,3.366777
16.987122,6.317909
-14.3042555,0.73765177
12.309826,1.6922287
-16.947628,1.5406975
14.875445,6.905965
-8.380109,0.6249815
7.2445,-39.70836
10.540641,6.473859
16.365154,6.1656146
7.9871445,-40.80984
11.336359,4.47291
-18.10944,0.86723274
6.9666476,2.8173904
17.765734,5.2202873
11.812096,5.6478877
-13.037125,1.9868176
-14.676196,1.4862195
12.454486,4.3108835
15.902399,6.693876
12.9541645,4.997817
14.098052,4.2594414
10.966961,1.1997675
13.893056,1.7310872
11.019446,3.075346
16.282288,5.2129354
-12.246239,1.4965037
12.186984,5.8831897
11.389957,5.9620285
14.452642,6.7770796
12.83069,6.61138
14.568734,3.8654
-13.054408,1.5085812
-19.74992,0.6977324
-10.495906,1.9918622
12.262745,6.958294
5.2319813,4.653976
14.956444,6.90718
9.443908,-30.948788
12.974879,4.3270946
16.435951,6.7029057
15.018657,6.286076
-15.91884,0.55616814
-14.230035,1.3944489
15.259278,5.0972033
-14.32757,1.2044485
-14.331565,1.3166314
17.44805,8.163906
-13.777945,1.7136729
14.440434,6.084082
-11.929219,1.8508191
-12.897604,1.4290609
15.34243,4.7174387
16.617386,6.9321814
14.1463585,7.0931535
-16.220343,1.3282295
14.56091,4.9650216
-9.6458435,3.0850797
15.264376,5.993224
-16.917938,0.4518366
13.893804,5.881621
13.659701,5.99361
-16.353384,1.5116047
-13.919564,1.9308136
-15.747076,0.7990995
-12.484515,-0.28043413
-12.484299,1.2248752
12.303698,6.1256266
-13.553873,1.3122997
17.037397,7.2955623
10.668633,-37.956024
-15.117499,2.0402217
-13.532943,1.6290056
-4.5252175,-2.3324518
16.282822,7.537443
-15.95967,1.4795208
15.36853,5.8571925
-17.565956,0.7041398
-10.608705,1.8002938
-12.529275,1.2476043
-9.003429,1.8751427
10.725882,1.4400383
-14.074106,1.9956238
9.349582,-44.06539
-17.689035,1.7412151
13.79996,5.753483
-15.383126,1.6009169
12.846037,5.8065596
10.413465,5.107069
-12.396943,1.3155521
-9.0669985,2.9073317
-13.387155,1.3839588
-12.304867,1.6105258
-14.285573,0.99707276
-14.549772,1.4240475
-12.608041,1.8203117
6.215504,-36.40258
14.319972,5.916667
-12.4884405,1.1982476
11.922821,5.8437185
-12.396531,1.4796137
-13.635642,1.5310103
-14.118482,1.4595598
10.764787,-45.8544
-14.9663105,0.9941147
9.579755,5.220931
-13.051963,1.3847977
-15.057689,1.8007623
12.128515,4.0045333
12.104432,-41.39423
-11.07243,0.20038822
-16.837873,1.0275766
14.220731,4.9138618
8.672114,-0.12038508
16.253248,0.5926212
13.804472,5.760131
17.568022,4.7007747
13.3388815,3.6421263
-12.666231,1.3710201
14.828311,3.7399514
-11.262838,0.66509914
-12.859686,1.4993042
13.195838,-13.206979
10.09843,4.4107313
16.652088,7.1743035
-5.2785053,-2.2026439
-11.471028,1.4430056
7.0329714,-34.330982
-11.374406,1.703143
-13.367041,0.95032114
14.8176565,2.9653156
-12.74204,1.5847226
-16.83539,2.2072916
-15.855765,1.3472099
12.050383,3.3678381
-12.393542,0.9223543
-11.657179,1.3661757
-17.317438,0.68120134
7.6426992,-35.35428
-13.320432,1.863078
-16.696096,1.3090838
-14.048952,0.65137076
-13.649016,0.61264426
13.788525,3.7025163
-9.982848,1.4957436
8.742596,5.649272
-12.085333,0.88248205
-8.673694,-2.514642
17.784355,6.8531065
10.521978,1.15647
-13.119681,2.196731
8.3355465,5.583974
-4.66207,-2.0394285
-10.553486,-3.1396322
-13.442294,2.1551132
15.785515,6.5844054
15.948054,6.7150445
13.658813,6.467695
16.421503,5.6843786
8.717429,-33.851425
-16.694956,0.3686988
-14.498608,1.7082225
-15.389736,1.3216718
8.088576,-40.4932
15.402483,4.9312816
15.656689,6.371389
10.1357155,5.1691175
-14.570962,1.8187581
15.413064,6.3618355
13.585815,7.290692
-11.403912,2.1325989
13.602893,-12.794163
9.237424,4.847295
-14.044236,1.0442237
15.909937,6.766898
-17.492476,1.0961831
-11.291084,-0.46004423
7.2250867,-38.365788
13.980841,3.5402524
-11.281689,1.4520829
-16.413908,0.8103655
6.923022,2.4533577
9.25887,4.4889684
0.8266313,-20.838156
13.381524,4.775692
13.466591,4.576066
-15.133608,1.3202016
-14.090713,1.7378057
-12.400119,1.5160431
9.160487,-1.6862501
-12.526238,1.2356793
-11.835831,1.1945815
-15.970225,2.0336351
6.658301,5.238464
8.96057,-42.6812
17.704319,6.6145415
-0.54968417,-16.43848
-13.352494,1.1376519
12.7163515,5.764432
-11.778966,1.4954275
-16.55964,0.7324129
7.1503515,-39.976456
-10.85831,1.1012031
8.78129,-41.103054
4.436849,5.3180428
13.710569,2.6218581
16.290766,7.478591
-10.860131,0.7569189
-15.478346,1.6032467
14.253448,7.3665285
-13.534699,1.088966
-13.249346,1.2147034
-13.056314,1.2896059
11.206401,6.148649
-14.415168,1.1203859
13.6624155,7.315491
-14.634338,1.8022484
12.0486,-16.889626
-11.491576,-0.25148433
-17.255457,0.7208744
-10.118801,-6.3437047
14.567382,-13.88772
-11.568049,0.96376806
18.669397,7.283363
14.237982,5.207187
-9.069343,0.86827254
-16.294783,1.2021834
12.65395,-11.543458
12.400569,4.6800833
-15.152941,1.5017384
11.914938,4.231237
-13.366729,1.6371601
-13.530428,1.6602372
16.46661,3.5773368
-11.570605,2.1100626
9.793481,5.940864
12.254618,3.3812501
12.056584,3.6092007
-13.488164,0.489246
18.94923,5.853414
-13.683033,1.0528445
14.873056,2.274249
13.71742,6.2574925
10.307818,-31.394838
12.890938,5.884062
15.17854,6.50729
-15.338864,1.0745463
-11.287396,2.60698
-13.340009,1.5382806
17.10537,6.030856
15.941006,5.8315315
12.384836,6.942924
15.007076,7.7598867
-9.018028,-14.787839
15.506012,6.688239
-14.58613,2.1104722
-10.055002,-2.6352298
15.727719,5.1288004
-13.058917,0.98855066
-14.715766,2.1575289
-16.71774,1.0044342
-14.057126,1.8369678
17.283993,-43.23608
8.964712,-40.61401
-9.390595,2.0094144
-16.889282,1.6125011
-13.147095,0.3474122
-13.003882,1.1849718
10.508507,3.7813053
8.738943,-32.869656
-11.855519,-3.5048082
-11.277812,1.2473938
16.446493,5.2571588
8.995175,-40.63631
17.365553,7.455398
-13.538956,1.4151628
-10.680384,1.6593876
-10.671543,1.9065777
15.536068,6.2096624
-13.448237,0.330345
13.091697,5.2047114
-15.498209,1.2671674
10.532669,-20.089678
-10.8020935,1.8934866
-17.32069,1.0463462
-9.760326,-5.0427423
-16.757433,0.5418759
16.344376,6.6603546
16.0031,6.900131
16.39152,5.7135963
10.145395,1.3751677
-14.060604,1.1179832
10.130309,7.1335287
14.594139,4.507816
-12.035817,1.6871344
17.516743,6.3004384
16.338823,6.826347
-13.683724,1.4046485
20.100412,6.781536
5.8648334,-8.355298
-10.858082,1.8690581
-18.533094,0.39213094
-13.069724,1.1722021
-10.121375,2.2293131
16.202703,-10.504963
13.910817,6.0163755
-13.666459,1.8623317
15.26726,6.582781
-10.5682955,1.6192015
-12.964377,1.9673034
-16.486801,1.6138977
8.558044,6.1205525
9.776881,-43.46417
-13.489147,1.9537628
5.814821,-28.284891
-13.846364,-3.3240428
-10.293281,1.2265427
16.95532,3.564742
-16.857103,0.07800447
-13.624425,1.1114904
-14.12539,1.991796
-16.188753,2.0645869
-11.438133,0.9141253
-12.171557,1.0133253
13.12473,5.0038724
-16.709156,0.82853526
-0.061569836,-18.955935
-14.015788,1.5480014
-12.740044,1.4384925
12.889287,5.9505506
-15.520808,1.7207482
-13.951405,1.4509792
7.453388,-42.056244
13.816475,6.1639867
14.81182,6.0823746
13.670076,4.5403023
13.931219,1.1270624
14.924787,3.5837717
-8.022714,-1.3419349
10.792683,6.672296
11.530553,5.8367505
5.007958,-35.351227
-16.047937,1.8287857
-14.279258,0.8444885
15.403633,3.4818573
-16.548914,1.7351959
-12.651979,1.4299222
-10.489478,2.0147445
-12.284454,1.828661
-10.767356,1.006503
-10.583063,-2.898508
-16.465706,1.1815794
11.685328,7.1303506
12.867757,1.297992
14.592735,6.96509
-13.895762,0.6994166
-12.708846,1.1911106
18.961145,7.7895603
-13.066163,1.4992162
14.274999,5.4148097
-14.0911875,1.7738963
13.2987,6.894277
-10.502621,-4.629095
8.8915415,-32.299862
-14.797079,1.4007536
-14.173918,1.3288944
14.7241745,7.7592077
8.992544,4.951932
10.726292,6.2262754
-14.1069765,1.6655325
-16.431864,1.2169725
-13.136497,0.78580874
15.305419,4.583091
13.465522,6.2571983
-12.91402,0.5912078
-9.683287,2.0982208
-15.488417,1.4898398
-14.915131,-0.2563814
-10.216793,1.9928805
-15.811992,1.8014868
-8.465467,1.0828452
12.334955,4.2073927
-12.665207,0.98178744
-15.766931,2.097756
-11.650254,0.8468581
-13.069681,1.5689757
-14.948274,0.09206561
-14.334661,-2.0940917
-16.009033,1.1611851
-15.833448,0.58618194
9.362356,2.7532933
12.67254,1.7668269
-12.937742,1.6001173
-11.845345,0.6225162
-13.948752,1.5120173
7.210238,4.7208424
12.423472,1.7207621
17.966442,7.014046
-8.980295,0.37750438
-12.586262,1.0518905
15.554185,6.0065837
-16.200144,0.97216123
5.9149237,-39.255943
-11.844761,1.1083695
13.847042,6.1558475
9.066518,-32.469112
14.403824,6.2739596
14.022417,5.9007797
-4.846811,-1.3054588
-16.426968,1.798739
14.161839,5.2779484
-8.991843,1.8518121
10.171137,-44.202015
-13.933623,1.0589741
-16.613579,1.7059324
-12.5586,1.5458485
10.486958,-45.55956
-18.120817,1.2350771
-13.323618,1.1587576
-13.698717,1.50115
-8.824637,1.3447096
8.328247,6.015745
-14.43388,-0.310011
11.356542,5.6991177
-15.507339,1.1683419
-14.298876,1.0462731
12.130449,1.6154723
13.999104,7.612738
-14.135897,2.0280492
12.507005,3.5776122
17.594326,6.0658474
13.8565445,5.8321495
13.764209,5.831651
16.09869,7.979068
12.105776,4.8172
13.018537,5.360107
-11.26457,0.13265073
12.136522,5.973973
-13.937278,1.1768489
15.871025,4.834788
-13.631548,1.6489688
-12.415749,-0.9771991
-12.132493,2.3073983
18.01186,-16.417185
15.972924,7.5018716
-18.347322,-0.18228135
15.924301,5.928061
15.662866,6.1094337
-15.615031,1.2510885
14.296544,6.2674203
-13.047845,0.66343313
-13.682575,1.7630574
-13.596247,1.9289271
19.979038,6.593031
14.922717,1.59925
13.57655,6.662938
5.497397,5.4397855
-16.98717,1.729501
10.575867,5.726315
13.073357,6.2325106
13.973785,5.318
14.429135,4.634321
-11.336586,1.0379232
-11.566457,1.9850367
14.532061,6.5590005
-17.00621,1.0914253
-16.47667,1.7073734
-12.321754,0.9919919
14.166691,3.616007
15.887584,7.5472803
-13.085886,1.3372694
-13.431037,1.3536189
-13.337789,1.689416
12.81297,6.662707
18.051378,3.623894
-12.0613365,1.2904698
-15.730553,1.6944398
-17.697838,0.6840882
-12.660961,1.7818213
-13.381228,0.5347419
-13.4515085,1.3851539
-16.180185,1.9731092
-9.6773815,1.5321237
-8.621047,2.0220098
-9.469833,-1.0173824
16.220936,5.421016
-12.504197,1.1783421
13.927935,5.3492846
-14.222964,1.6463937
11.329117,-38.009247
10.198816,3.452255
15.907465,6.199374
-10.4488,-3.7670965
-16.266523,1.4650885
16.435427,6.452213
15.406521,4.5904574
14.207207,5.82423
15.769229,5.2572556
-13.968134,1.8930535
-12.085373,1.3186014
6.0662823,-41.707077
13.450825,6.557071
12.9233055,5.156498
-17.310484,1.523283
14.513955,4.244129
14.555637,6.0674267
14.8646555,5.4312153
11.302517,2.4880936
-6.979131,2.132866
-13.700834,-1.5167276
14.393552,5.967939
-12.569151,1.1905658
-17.14322,1.7076364
-11.56629,2.1510565
16.16397,6.7417164
-12.862167,-6.5464215
-14.163465,1.3073043
10.204896,5.215921
1.6360658,-22.00612
-13.1360235,1.0735147
-12.264112,0.9849478
-11.650572,1.9060794
11.820556,4.5074534
-11.708581,1.788641
-12.040109,1.5753305
-12.031471,1.804626
-8.949779,1.3758922
15.477019,6.8783298
17.50397,5.3954215
-13.364368,1.099432
13.839313,5.673119
9.555678,2.5612497
-9.620787,1.7349889
16.630678,7.7676687
-2.401865,-11.629562
14.496187,2.6392372
-14.425211,1.5006472
-11.441222,1.5693871
14.295452,6.899673
13.410222,6.5624537
6.5925517,-3.621755
5.221726,-24.792906
8.93807,5.8385153
12.630382,1.6383206
-13.045341,1.0323429
14.902405,7.272642
-11.324301,1.4934772
14.557895,6.38361
-4.0220256,2.6100054
19.374195,7.434796
7.8517323,5.259134
9.356427,5.635885
-12.255689,1.7888241
7.564043,-31.326788
12.413337,4.3588514
10.244937,-11.919482
-15.654819,2.235914
-12.156968,1.3077521
-12.537813,1.1731517
-17.028175,0.9143601
18.076746,6.1566453
12.2666645,5.1081643
8.899317,-43.987152
13.8231535,7.349046
-13.494063,1.3114362
-11.7922125,1.8915833
-15.540039,0.5446906
10.913008,5.7893705
-16.859072,1.040697
-13.58943,1.3898509
-14.306069,1.4378371
13.4340925,6.669668
-11.188866,-0.86056393
8.014474,4.574034
12.462392,6.539535
-13.969154,2.050537
14.751684,4.640665
-4.520743,-3.4958227
-16.85714,1.5674642
14.718363,6.92539
-12.465531,1.476039
-12.50841,-0.07688486
-15.606749,2.0695922
12.962678,0.4878796
10.291939,3.124341
-12.4950285,1.1790439
-13.080099,1.3119739
-13.50546,1.7728539
15.358049,6.99437
15.775602,7.216849
13.067344,6.000259
-5.5163393,-2.7955532
-13.469539,0.93735874
-15.429199,0.9540599
13.418045,-17.177921
-17.347595,1.8414557
-13.129511,1.1804736
6.2720447,2.0748181
-12.595369,1.1994019
-14.261954,1.2964073
-11.788141,-0.037250854
-12.883491,1.3293185
-12.135053,0.81539935
-13.177891,1.2500569
-10.918751,2.5449276
14.985501,3.8280628
-13.017097,1.6593434
12.747519,5.959283
-16.655857,1.2189494
10.293067,5.657251
-13.992249,1.5153718
15.97467,2.1050067
-11.670404,1.3581903
15.114124,6.63217
-13.425268,1.5466157
-13.593193,1.9104824
11.939401,6.2875624
-13.23998,0.53326374
12.075217,4.1558414
-13.621145,1.7968497
13.492811,6.065197
12.918185,6.359636
13.261547,5.3229356
12.990579,5.0806146
10.609363,-44.20316
8.551578,-43.12305
7.4623103,-2.629249
14.27878,7.0389495
-13.358658,1.3593637
-13.736112,0.80075926
14.240258,6.3440347
-4.3919396,-2.3794317
-11.467627,0.7774023
-16.145557,-2.4986472
12.114687,1.2221587
-13.137935,0.6507982
20.3606,5.8661036
-11.299301,2.0638573
-13.575541,1.1267024
13.972246,7.3208694
-16.985367,1.3283657
-11.835735,0.13133712
-12.773666,1.9955248
6.5686636,-39.53775
-12.835526,0.17798518
11.764919,4.800803
-13.223202,1.3645482
-12.245955,0.9496109
13.184837,5.2919774
-13.011541,1.5276543
18.362324,-0.9712017
10.637093,2.9493701
12.693677,-31.811777
-15.711964,1.4490147
-13.353216,1.5448177
-15.225068,1.2376975
-12.35073,0.9658494
-13.7881565,0.9726675
6.944332,6.36241
14.122235,5.8490357
-16.877548,1.5184271
12.079556,6.2207456
8.654424,0.9187492
